wa_label,ons_label,name,subgroup,OA_2001,OA_2001_new,IN250,OUT250,IN500,OUT500,IN750,OUT750,IN1000,OUT1000
02ANGB,00ANGB0027,,7b1,02ANGB0027,E00009297,0,0,0,0,0,0,0,0
02ANGM,00ANGM0031,,7b1,02ANGM0031,E00009674,0,0,0,0,0,0,0,0
02ANGB,00ANGB0021,,7a3,02ANGB0021,E00009291,0,0,0,0,0,0,0,0
02ANGB,00ANGB0034,,7b1,02ANGB0034,E00009304,0,0,0,0,0,0,0,0
02AJGH,00AJGH0008,,7b1,02AJGH0008,E00006188,0,0,0,0,0,0,0,0
02ANGR,00ANGR0032,,2a2,02ANGR0032,E00009825,0,0,0,0,0,0,0,0
02ANGB,00ANGB0038,,2a2,02ANGB0038,E00009308,0,0,0,0,0,0,0,0
02ANGB,00ANGB0002,,2b2,02ANGB0002,E00009272,0,0,0,0,0,0,0,0
02AJGH,00AJGH0009,,7b1,02AJGH0009,E00006189,0,0,0,0,0,0,0,0
02ANGB,00ANGB0032,,2a2,02ANGB0032,E00009302,0,0,0,0,0,0,0,0
02ANGB,00ANGB0013,,7b1,02ANGB0013,E00009283,0,0,0,0,0,0,0,0
02ANGB,00ANGB0031,,7b1,02ANGB0031,E00009301,0,0,0,0,0,0,0,0
02AJGH,00AJGH0005,,7b1,02AJGH0005,E00006185,0,0,0,0,0,0,0,0
02AJGH,00AJGH0007,,2b2,02AJGH0007,E00006187,0,0,0,0,0,0,0,0
02ANGB,00ANGB0004,,7b1,02ANGB0004,E00009274,0,0,0,0,0,0,0,0
02AJGM,00AJGM0041,,2b2,02AJGM0041,E00006392,0,0,0,0,0,0,0,0
02ANGB,00ANGB0033,,2a2,02ANGB0033,E00009303,0,0,0,0,0,0,0,0
02AJGM,00AJGM0002,,2b2,02AJGM0002,E00006353,0,0,0,0,0,0,0,0
02ANGB,00ANGB0007,,7b2,02ANGB0007,E00009277,0,0,0,0,0,0,0,0
02ANGB,00ANGB0008,,7b1,02ANGB0008,E00009278,0,0,0,0,0,0,0,0
02ANGB,00ANGB0015,,2a2,02ANGB0015,E00009285,0,0,0,0,0,0,0,0
02ANGB,00ANGB0026,,7b1,02ANGB0026,E00009296,0,0,0,0,0,0,0,0
02ANGB,00ANGB0018,,7b1,02ANGB0018,E00009288,0,0,0,0,0,0,0,0
02ANGB,00ANGB0009,,7b1,02ANGB0009,E00009279,0,0,0,0,0,0,0,0
02ANGB,00ANGB0016,,7b1,02ANGB0016,E00009286,0,0,0,0,0,0,0,0
02ANGR,00ANGR0002,,7b2,02ANGR0002,E00009795,0,0,0,0,0,0,0,0
02ANGB,00ANGB0019,,7b1,02ANGB0019,E00009289,0,0,0,0,0,0,0,0
02AJGC,00AJGC0042,,7b1,02AJGC0042,E00006007,0,0,0,0,0,0,0,0
02AJGH,00AJGH0035,,7a3,02AJGH0035,E00006215,0,0,0,0,0,0,0,0
02AJGH,00AJGH0038,,2a2,02AJGH0038,E00006218,0,0,0,0,0,0,0,0
02ANGB,00ANGB0017,,7b1,02ANGB0017,E00009287,0,0,0,0,0,0,0,0
02AJGH,00AJGH0039,,7a3,02AJGH0039,E00006219,0,0,0,0,0,0,0,0
02ANGR,00ANGR0017,,7a3,02ANGR0017,E00009810,0,0,0,0,0,0,0,0
02ANGB,00ANGB0001,,7b2,02ANGB0001,E00009271,0,0,0,0,0,0,0,0
02ANGR,00ANGR0026,,7b1,02ANGR0026,E00009819,0,0,0,0,0,0,0,0
02ANGB,00ANGB0029,,2b2,02ANGB0029,E00009299,0,0,0,0,0,0,0,0
02ANGB,00ANGB0030,,7b1,02ANGB0030,E00009300,0,0,0,0,0,0,0,0
02ANGB,00ANGB0011,,7b2,02ANGB0011,E00009281,0,0,0,0,0,0,0,0
02ANGB,00ANGB0006,,7b1,02ANGB0006,E00009276,0,0,0,0,0,0,0,0
02ANGB,00ANGB0010,,7b1,02ANGB0010,E00009280,0,0,0,0,0,0,0,0
02AJHB,00AJHB0043,,2b2,02AJHB0043,E00006909,0,0,0,0,0,0,0,0
02AJHB,00AJHB0024,,7a3,02AJHB0024,E00006890,0,0,0,0,0,0,0,0
02AJGG,00AJGG0042,,2a2,02AJGG0042,E00006177,0,0,0,0,0,0,0,0
02AJGG,00AJGG0044,,2a2,02AJGG0044,E00006179,0,0,0,0,0,0,0,0
02AJGG,00AJGG0040,,2b2,02AJGG0040,E00006175,0,0,0,0,0,0,0,0
02AJGG,00AJGG0003,,2b2,02AJGG0003,E00006138,0,0,0,0,0,0,0,0
02ANGR,00ANGR0020,,7b1,02ANGR0020,E00009813,0,0,0,0,0,0,0,0
02ANGR,00ANGR0021,,7a3,02ANGR0021,E00009814,0,0,0,0,0,0,0,0
02AJGX,00AJGX0004,,2b2,02AJGX0004,E00006716,0,0,0,0,0,0,0,0
02AJGX,00AJGX0035,,2a2,02AJGX0035,E00006747,0,0,0,0,0,0,0,0
02AJGG,00AJGG0034,,2a2,02AJGG0034,E00006169,0,0,0,0,0,0,0,0
02AJGX,00AJGX0034,,7b1,02AJGX0034,E00006746,0,0,0,0,0,0,0,0
02AJGX,00AJGX0037,,2a2,02AJGX0037,E00006749,0,0,0,0,0,0,0,0
02AJGC,00AJGC0004,,7b2,02AJGC0004,E00005969,0,0,0,0,0,0,0,0
02AJGX,00AJGX0036,,7b1,02AJGX0036,E00006748,0,0,0,0,0,0,0,0
02AJHB,00AJHB0023,,2a2,02AJHB0023,E00006889,0,0,0,0,0,0,0,0
02AJGF,00AJGF0003,,2b2,02AJGF0003,E00006093,0,0,0,0,0,0,0,0
02AJGF,00AJGF0036,,2a2,02AJGF0036,E00006126,0,0,0,0,0,0,0,0
02ANGR,00ANGR0025,,2a2,02ANGR0025,E00009818,0,0,0,0,0,0,0,0
02AJGC,00AJGC0031,,7b1,02AJGC0031,E00005996,0,0,0,0,0,0,0,0
02AJGF,00AJGF0034,,2b1,02AJGF0034,E00006124,0,0,0,0,0,0,0,0
02AJGF,00AJGF0011,,2a2,02AJGF0011,E00006101,0,0,0,0,0,0,0,0
02AJGM,00AJGM0043,,2b2,02AJGM0043,E00006394,0,0,0,0,0,0,0,0
02AJGM,00AJGM0042,,2b2,02AJGM0042,E00006393,0,0,0,0,0,0,0,0
02AJGF,00AJGF0037,,2a2,02AJGF0037,E00006127,0,0,0,0,0,0,0,0
02AJGM,00AJGM0033,,6d1,02AJGM0033,E00006384,0,0,0,0,0,0,0,0
02AJGM,00AJGM0026,,6d1,02AJGM0026,E00006377,0,0,0,0,0,0,0,0
02AJGM,00AJGM0040,,6d1,02AJGM0040,E00006391,0,0,0,0,0,0,0,0
02AJGM,00AJGM0001,,6d1,02AJGM0001,E00006352,0,0,0,0,0,0,0,0
02AJGF,00AJGF0010,,2a2,02AJGF0010,E00006100,0,0,0,0,0,0,0,0
02BJGP,00BJGP0037,,7b2,02BJGP0037,E00023175,0,0,0,0,0,0,0,0
02AJGG,00AJGG0038,,2a2,02AJGG0038,E00006173,0,0,0,0,0,0,0,0
02AJGG,00AJGG0039,,2a2,02AJGG0039,E00006174,0,0,0,0,0,0,0,0
02AJGG,00AJGG0002,,2a2,02AJGG0002,E00006137,0,0,0,0,0,0,0,0
02AJGG,00AJGG0036,,2b2,02AJGG0036,E00006171,0,0,0,0,0,0,0,0
02AJGG,00AJGG0030,,2b2,02AJGG0030,E00006165,0,0,0,0,0,0,0,0
02AJGG,00AJGG0033,,2a2,02AJGG0033,E00006168,0,0,0,0,0,0,0,0
02AJGF,00AJGF0043,,2a2,02AJGF0043,E00006133,0,0,0,0,0,0,0,0
02AJGG,00AJGG0032,,7b1,02AJGG0032,E00006167,0,0,0,0,0,0,0,0
02AJGG,00AJGG0031,,2b2,02AJGG0031,E00006166,0,0,0,0,0,0,0,0
02AJGG,00AJGG0035,,2a2,02AJGG0035,E00006170,0,0,0,0,0,0,0,0
02AJGG,00AJGG0037,,2b2,02AJGG0037,E00006172,0,0,0,0,0,0,0,0
02AJGG,00AJGG0029,,7a3,02AJGG0029,E00006164,0,0,0,0,0,0,0,0
02AJGF,00AJGF0002,,7b1,02AJGF0002,E00006092,0,0,0,0,0,0,0,0
02AJGF,00AJGF0032,,2a2,02AJGF0032,E00006122,0,0,0,0,0,0,0,0
02AJGF,00AJGF0008,,2b1,02AJGF0008,E00006098,0,0,0,0,0,0,0,0
02AJGF,00AJGF0018,,2b2,02AJGF0018,E00006108,0,0,0,0,0,0,0,0
02AJGF,00AJGF0023,,7a3,02AJGF0023,E00006113,0,0,0,0,0,0,0,0
02AJGM,00AJGM0015,,2b2,02AJGM0015,E00006366,0,0,0,0,0,0,0,0
02AJGF,00AJGF0005,,2b2,02AJGF0005,E00006095,0,0,0,0,0,0,0,0
02AJGF,00AJGF0015,,2b2,02AJGF0015,E00006105,0,0,0,0,0,0,0,0
02AJGF,00AJGF0006,,2b2,02AJGF0006,E00006096,0,0,0,0,0,0,0,0
02AJGG,00AJGG0001,,2a2,02AJGG0001,E00006136,0,0,0,0,0,0,0,0
02AJGM,00AJGM0005,,2b2,02AJGM0005,E00006356,0,0,0,0,0,0,0,0
02AJGM,00AJGM0013,,2a2,02AJGM0013,E00006364,0,0,0,0,0,0,0,0
02AJGM,00AJGM0016,,2a2,02AJGM0016,E00006367,0,0,0,0,0,0,0,0
02AJGG,00AJGG0028,,2a2,02AJGG0028,E00006163,0,0,0,0,0,0,0,0
02AJGM,00AJGM0008,,2b2,02AJGM0008,E00006359,0,0,0,0,0,0,0,0
02AJGM,00AJGM0009,,2a2,02AJGM0009,E00006360,0,0,0,0,0,0,0,0
02AJGM,00AJGM0010,,2b2,02AJGM0010,E00006361,0,0,0,0,0,0,0,0
02AJGM,00AJGM0006,,2b2,02AJGM0006,E00006357,0,0,0,0,0,0,0,0
02AJGX,00AJGX0027,,7b1,02AJGX0027,E00006739,0,0,0,0,0,0,0,0
02AJGM,00AJGM0012,,2a2,02AJGM0012,E00006363,0,0,0,0,0,0,0,0
02AJGC,00AJGC0021,,7a3,02AJGC0021,E00005986,0,0,0,0,0,0,0,0
02AJGX,00AJGX0029,,7b1,02AJGX0029,E00006741,0,0,0,0,0,0,0,0
02AJGX,00AJGX0030,,7b1,02AJGX0030,E00006742,0,0,0,0,0,0,0,0
02AJGX,00AJGX0032,,2b2,02AJGX0032,E00006744,0,0,0,0,0,0,0,0
02AJGX,00AJGX0033,,2b2,02AJGX0033,E00006745,0,0,0,0,0,0,0,0
02AJGC,00AJGC0001,,7b1,02AJGC0001,E00005966,0,0,0,0,0,0,0,0
02AJGX,00AJGX0028,,2b2,02AJGX0028,E00006740,0,0,0,0,0,0,0,0
02AJGX,00AJGX0031,,2b2,02AJGX0031,E00006743,0,0,0,0,0,0,0,0
02AJGC,00AJGC0014,,7a3,02AJGC0014,E00005979,0,0,0,0,0,0,0,0
02AJGM,00AJGM0011,,7a3,02AJGM0011,E00006362,0,0,0,0,0,0,0,0
02AWGD,00AWGD0024,,7b2,02AWGD0024,E00014244,0,0,0,0,0,0,0,0
02AJGC,00AJGC0011,,7a3,02AJGC0011,E00005976,0,0,0,0,0,0,0,0
02AJGF,00AJGF0013,,2b2,02AJGF0013,E00006103,0,0,0,0,0,0,0,0
02AJGF,00AJGF0001,,2b2,02AJGF0001,E00006091,0,0,0,0,0,0,0,0
02AJGM,00AJGM0003,,2b2,02AJGM0003,E00006354,0,0,0,0,0,0,0,0
02AJGM,00AJGM0004,,2b2,02AJGM0004,E00006355,0,0,0,0,0,0,0,0
02AJGF,00AJGF0014,,2a2,02AJGF0014,E00006104,0,0,0,0,0,0,0,0
02AJGM,00AJGM0038,,2b2,02AJGM0038,E00006389,0,0,0,0,0,0,0,0
02AWGD,00AWGD0026,,7b2,02AWGD0026,E00014246,0,0,0,0,0,0,0,0
02AJGM,00AJGM0007,,7a3,02AJGM0007,E00006358,0,0,0,0,0,0,0,0
02AJGM,00AJGM0030,,6d1,02AJGM0030,E00006381,0,0,0,0,0,0,0,0
02AJGM,00AJGM0037,,6d1,02AJGM0037,E00006388,0,0,0,0,0,0,0,0
02AJGM,00AJGM0027,,6d1,02AJGM0027,E00006378,0,0,0,0,0,0,0,0
02AJGM,00AJGM0028,,2b2,02AJGM0028,E00006379,0,0,0,0,0,0,0,0
02AJGM,00AJGM0032,,7b1,02AJGM0032,E00006383,0,0,0,0,0,0,0,0
02AJGM,00AJGM0039,,2a2,02AJGM0039,E00006390,0,0,0,0,0,0,0,0
02AJGM,00AJGM0020,,2a2,02AJGM0020,E00006371,0,0,0,0,0,0,0,0
02AJGM,00AJGM0031,,2b2,02AJGM0031,E00006382,0,0,0,0,0,0,0,0
02AJGM,00AJGM0035,,2a2,02AJGM0035,E00006386,0,0,0,0,0,0,0,0
02AJGM,00AJGM0046,,4d1,02AJGM0046,E00006397,0,0,0,0,0,0,0,0
02AJGM,00AJGM0044,,7a3,02AJGM0044,E00006395,0,0,0,0,0,0,0,0
02AJGM,00AJGM0047,,6d1,02AJGM0047,E00006398,0,0,0,0,0,0,0,0
02AJGM,00AJGM0045,,4d1,02AJGM0045,E00006396,0,0,0,0,0,0,0,0
02BJGT,00BJGT0027,,7b2,02BJGT0027,E00023346,0,0,0,0,0,0,0,0
02AJGC,00AJGC0009,,7a3,02AJGC0009,E00005974,0,0,0,0,0,0,0,0
02AJGC,00AJGC0008,,7a3,02AJGC0008,E00005973,0,0,0,0,0,0,0,0
02AJGM,00AJGM0034,,2a2,02AJGM0034,E00006385,0,0,0,0,0,0,0,0
02AJGM,00AJGM0036,,4d1,02AJGM0036,E00006387,0,0,0,0,0,0,0,0
02AJGC,00AJGC0003,,7b1,02AJGC0003,E00005968,0,0,0,0,0,0,0,0
02AJGC,00AJGC0039,,7b1,02AJGC0039,E00006004,0,0,0,0,0,0,0,0
02AJGC,00AJGC0045,,7b1,02AJGC0045,E00006010,0,0,0,0,0,0,0,0
02AJGC,00AJGC0022,,7b1,02AJGC0022,E00005987,0,0,0,0,0,0,0,0
02AJGH,00AJGH0014,,7b1,02AJGH0014,E00006194,0,0,0,0,0,0,0,0
02AJGH,00AJGH0043,,7b1,02AJGH0043,E00006223,0,0,0,0,0,0,0,0
02AJGH,00AJGH0044,,7a3,02AJGH0044,E00006224,0,0,0,0,0,0,0,0
02ANGR,00ANGR0028,,7a3,02ANGR0028,E00009821,0,0,0,0,0,0,0,0
02ANGR,00ANGR0027,,7a3,02ANGR0027,E00009820,0,0,0,0,0,0,0,0
02AJGC,00AJGC0007,,7a3,02AJGC0007,E00005972,0,0,0,0,0,0,0,0
02ANGD,00ANGD0025,,7b2,02ANGD0025,E00009383,0,0,0,0,0,0,0,0
02AJGC,00AJGC0029,,7b1,02AJGC0029,E00005994,0,0,0,0,0,0,0,0
02AJGC,00AJGC0012,,7a3,02AJGC0012,E00005977,0,0,0,0,0,0,0,0
02ANGR,00ANGR0029,,7b1,02ANGR0029,E00009822,0,0,0,0,0,0,0,0
02AJGC,00AJGC0023,,7a3,02AJGC0023,E00005988,0,0,0,0,0,0,0,0
02AJGC,00AJGC0036,,7a3,02AJGC0036,E00006001,0,0,0,0,0,0,0,0
02AJGC,00AJGC0035,,7b1,02AJGC0035,E00006000,0,0,0,0,0,0,0,0
02AJGC,00AJGC0030,,2b2,02AJGC0030,E00005995,0,0,0,0,0,0,0,0
02AJGC,00AJGC0010,,7b1,02AJGC0010,E00005975,0,0,0,0,0,0,0,0
02ANGR,00ANGR0037,,7b2,02ANGR0037,E00009830,0,0,0,0,0,0,0,0
02AJGH,00AJGH0016,,7b1,02AJGH0016,E00006196,0,0,0,0,0,0,0,0
02AJGH,00AJGH0022,,7a3,02AJGH0022,E00006202,0,0,0,0,0,0,0,0
02AJGH,00AJGH0001,,7a3,02AJGH0001,E00006181,0,0,0,0,0,0,0,0
02AJGC,00AJGC0028,,7a3,02AJGC0028,E00005993,0,0,0,0,0,0,0,0
02AJGC,00AJGC0032,,7a3,02AJGC0032,E00005997,0,0,0,0,0,0,0,0
02AJGC,00AJGC0033,,7b1,02AJGC0033,E00005998,0,0,0,0,0,0,0,0
02AJGC,00AJGC0034,,7b1,02AJGC0034,E00005999,0,0,0,0,0,0,0,0
02BJGT,00BJGT0029,,7b2,02BJGT0029,E00023348,0,0,0,0,0,0,0,0
02AJGC,00AJGC0038,,7b1,02AJGC0038,E00006003,0,0,0,0,0,0,0,0
02AJGC,00AJGC0040,,2b2,02AJGC0040,E00006005,0,0,0,0,0,0,0,0
02AJGH,00AJGH0041,,7b1,02AJGH0041,E00006221,0,0,0,0,0,0,0,0
02AJGC,00AJGC0026,,7a3,02AJGC0026,E00005991,0,0,0,0,0,0,0,0
02AJGC,00AJGC0041,,7a3,02AJGC0041,E00006006,0,0,0,0,0,0,0,0
02AJGC,00AJGC0025,,7a3,02AJGC0025,E00005990,0,0,0,0,0,0,0,0
02BJGT,00BJGT0033,,7b2,02BJGT0033,E00023352,0,0,0,0,0,0,0,0
02AJGH,00AJGH0034,,7b1,02AJGH0034,E00006214,0,0,0,0,0,0,0,0
02AJGH,00AJGH0042,,7b1,02AJGH0042,E00006222,0,0,0,0,0,0,0,0
02AJGH,00AJGH0037,,7a3,02AJGH0037,E00006217,0,0,0,0,0,0,0,0
02AJGC,00AJGC0016,,7b2,02AJGC0016,E00005981,0,0,0,0,0,0,0,0
02AJGC,00AJGC0018,,7b1,02AJGC0018,E00005983,0,0,0,0,0,0,0,0
02AJGC,00AJGC0020,,7a3,02AJGC0020,E00005985,0,0,0,0,0,0,0,0
02AJGC,00AJGC0013,,7b2,02AJGC0013,E00005978,0,0,0,0,0,0,0,0
02AJGC,00AJGC0019,,7a3,02AJGC0019,E00005984,0,0,0,0,0,0,0,0
02AJGH,00AJGH0025,,7b1,02AJGH0025,E00006205,0,0,0,0,0,0,0,0
02AJGH,00AJGH0020,,7b1,02AJGH0020,E00006200,0,0,0,0,0,0,0,0
02BJGU,00BJGU0021,,7b2,02BJGU0021,E00023387,0,0,0,0,0,0,0,0
02BKGM,00BKGM0005,,2a2,02BKGM0005,E00023815,1,0,1,0,1,0,1,0
02AJGC,00AJGC0015,,7b1,02AJGC0015,E00005980,0,0,0,0,0,0,0,0
02AJGH,00AJGH0032,,7a3,02AJGH0032,E00006212,0,0,0,0,0,0,0,0
02AJGH,00AJGH0002,,7b1,02AJGH0002,E00006182,0,0,0,0,0,0,0,0
02AJGH,00AJGH0026,,7a3,02AJGH0026,E00006206,0,0,0,0,0,0,0,0
02AJGH,00AJGH0027,,7a3,02AJGH0027,E00006207,0,0,0,0,0,0,0,0
02AJGH,00AJGH0029,,7a3,02AJGH0029,E00006209,0,0,0,0,0,0,0,0
02BJGU,00BJGU0022,,7b2,02BJGU0022,E00023388,0,0,0,0,0,0,0,0
02AJGH,00AJGH0030,,7b1,02AJGH0030,E00006210,0,0,0,0,0,0,0,0
02AJGH,00AJGH0003,,2a2,02AJGH0003,E00006183,0,0,0,0,0,0,0,0
02ANGR,00ANGR0010,,7a2,02ANGR0010,E00009803,0,0,0,0,0,0,0,0
02AJGH,00AJGH0036,,7b2,02AJGH0036,E00006216,0,0,0,0,0,0,0,0
02AJGH,00AJGH0040,,7a3,02AJGH0040,E00006220,0,0,0,0,0,0,0,0
02BJGT,00BJGT0045,,2a2,02BJGT0045,E00023364,0,0,0,0,0,0,0,0
02AJGH,00AJGH0033,,7b1,02AJGH0033,E00006213,0,0,0,0,0,0,0,0
02ANGR,00ANGR0011,,7a3,02ANGR0011,E00009804,0,0,0,0,0,0,0,0
02ANGR,00ANGR0023,,7a3,02ANGR0023,E00009816,0,0,0,0,0,0,0,0
02ANGR,00ANGR0013,,7b1,02ANGR0013,E00009806,0,0,0,0,0,0,0,0
02ANGR,00ANGR0022,,7b2,02ANGR0022,E00009815,0,0,0,0,0,0,0,0
02ANGR,00ANGR0003,,7b1,02ANGR0003,E00009796,0,0,0,0,0,0,0,0
02ANGR,00ANGR0006,,7b1,02ANGR0006,E00009799,0,0,0,0,0,0,0,0
02ANGR,00ANGR0001,,7b2,02ANGR0001,E00009794,0,0,0,0,0,0,0,0
02ANGR,00ANGR0016,,7b1,02ANGR0016,E00009809,0,0,0,0,0,0,0,0
02ANGD,00ANGD0002,,7b1,02ANGD0002,E00009360,0,0,0,0,0,0,0,0
02ANGD,00ANGD0020,,7a2,02ANGD0020,E00009378,0,0,0,0,0,0,0,0
02AJGH,00AJGH0024,,7a3,02AJGH0024,E00006204,0,0,0,0,0,0,0,0
02ANGD,00ANGD0006,,7b1,02ANGD0006,E00009364,0,0,0,0,0,0,0,0
02AJGH,00AJGH0028,,7b1,02AJGH0028,E00006208,0,0,0,0,0,0,0,0
02ANGD,00ANGD0015,,7b1,02ANGD0015,E00009373,0,0,0,0,0,0,0,0
02ANGD,00ANGD0016,,7b1,02ANGD0016,E00009374,0,0,0,0,0,0,0,0
02ANGD,00ANGD0022,,7b1,02ANGD0022,E00009380,0,0,0,0,0,0,0,0
02ANGD,00ANGD0023,,7b1,02ANGD0023,E00009381,0,0,0,0,0,0,0,0
02ANGD,00ANGD0018,,7a2,02ANGD0018,E00009376,0,0,0,0,0,0,0,0
02BAGS,00BAGS0027,,6d1,02BAGS0027,E00017598,0,0,0,0,0,0,0,0
02ANGD,00ANGD0003,,7a2,02ANGD0003,E00009361,0,0,0,0,0,0,0,0
02ANGD,00ANGD0004,,7a2,02ANGD0004,E00009362,0,0,0,0,0,0,0,0
02ANGD,00ANGD0019,,7b1,02ANGD0019,E00009377,0,0,0,0,0,0,0,0
02AJGH,00AJGH0018,,7a3,02AJGH0018,E00006198,0,0,0,0,0,0,0,0
02AJGH,00AJGH0019,,7a3,02AJGH0019,E00006199,0,0,0,0,0,0,0,0
02AJGH,00AJGH0023,,7b1,02AJGH0023,E00006203,0,0,0,0,0,0,0,0
02AJGH,00AJGH0017,,7a3,02AJGH0017,E00006197,0,0,0,0,0,0,0,0
02AJGH,00AJGH0021,,7b1,02AJGH0021,E00006201,0,0,0,0,0,0,0,0
02BJGL,00BJGL0027,,2b2,02BJGL0027,E00023027,0,0,0,0,0,0,0,0
02BJGT,00BJGT0003,,7a2,02BJGT0003,E00023322,0,0,0,0,0,0,0,0
02BJGC,00BJGC0028,,2a2,02BJGC0028,E00022653,0,0,0,0,0,0,0,0
02BJGT,00BJGT0010,,2b2,02BJGT0010,E00023329,0,0,0,0,0,0,0,0
02BJGT,00BJGT0016,,2b2,02BJGT0016,E00023335,0,0,0,0,0,0,0,0
02BJGT,00BJGT0007,,2b2,02BJGT0007,E00023326,0,0,0,0,0,0,0,0
02BJGT,00BJGT0001,,2b2,02BJGT0001,E00023320,0,0,0,0,0,0,0,0
02BJGT,00BJGT0008,,6d1,02BJGT0008,E00023327,0,0,0,0,0,0,0,0
02BJGU,00BJGU0016,,7b1,02BJGU0016,E00023382,0,0,0,0,0,0,0,0
02BJGP,00BJGP0006,,7a3,02BJGP0006,E00023144,0,0,0,0,0,0,0,0
02BJGL,00BJGL0026,,7b2,02BJGL0026,E00023026,0,0,0,0,0,0,0,0
02BJGL,00BJGL0014,,7b2,02BJGL0014,E00023014,0,0,0,0,0,0,0,0
02BJGT,00BJGT0012,,7b1,02BJGT0012,E00023331,0,0,0,0,0,0,0,0
02BJGL,00BJGL0017,,6d1,02BJGL0017,E00023017,0,0,0,0,0,0,0,0
02BJGL,00BJGL0021,,7b2,02BJGL0021,E00023021,0,0,0,0,0,0,0,0
02BJGU,00BJGU0001,,4d1,02BJGU0001,E00023367,0,0,0,0,0,0,0,0
02BJGU,00BJGU0008,,7a2,02BJGU0008,E00023374,0,0,0,0,0,0,0,0
02BJGU,00BJGU0045,,7a2,02BJGU0045,E00023411,0,0,0,0,0,0,0,0
02BJGU,00BJGU0028,,7b1,02BJGU0028,E00023394,0,0,0,0,0,0,0,0
02BJGU,00BJGU0007,,6d1,02BJGU0007,E00023373,0,0,0,0,0,0,0,0
02BJGU,00BJGU0013,,7a2,02BJGU0013,E00023379,0,0,0,0,0,0,0,0
02BJGT,00BJGT0041,,2b2,02BJGT0041,E00023360,0,0,0,0,0,0,0,0
02BJGU,00BJGU0017,,7b2,02BJGU0017,E00023383,0,0,0,0,0,0,0,0
02BJGT,00BJGT0043,,2b2,02BJGT0043,E00023362,0,0,0,0,0,0,0,0
02BJGT,00BJGT0009,,2a2,02BJGT0009,E00023328,0,0,0,0,0,0,0,0
02BJGU,00BJGU0025,,2a2,02BJGU0025,E00023391,0,0,0,0,0,0,0,0
02BJGU,00BJGU0027,,7b1,02BJGU0027,E00023393,0,0,0,0,0,0,0,0
02BJGU,00BJGU0024,,7b1,02BJGU0024,E00023390,0,0,0,0,0,0,0,0
02BJGL,00BJGL0011,,2a2,02BJGL0011,E00023011,0,0,0,0,0,0,0,0
02BJGT,00BJGT0022,,7b1,02BJGT0022,E00023341,0,0,0,0,0,0,0,0
02BJGT,00BJGT0030,,7b2,02BJGT0030,E00023349,0,0,0,0,0,0,0,0
02BJGT,00BJGT0020,,7b2,02BJGT0020,E00023339,0,0,0,0,0,0,0,0
02BJGC,00BJGC0036,,2a2,02BJGC0036,E00022661,0,0,0,0,0,0,0,0
02BJGU,00BJGU0012,,6d1,02BJGU0012,E00023378,0,0,0,0,0,0,0,0
02BJGU,00BJGU0005,,4d1,02BJGU0005,E00023371,0,0,0,0,0,0,0,0
02BJGT,00BJGT0038,,7a3,02BJGT0038,E00023357,0,0,0,0,0,0,0,0
02BJGU,00BJGU0004,,6d1,02BJGU0004,E00023370,0,0,0,0,0,0,0,0
02BJGC,00BJGC0041,,2b2,02BJGC0041,E00022666,0,0,0,0,0,0,0,0
02BJGT,00BJGT0032,,2a2,02BJGT0032,E00023351,0,0,0,0,0,0,0,0
02BJGT,00BJGT0035,,2b2,02BJGT0035,E00023354,0,0,0,0,0,0,0,0
02BJGT,00BJGT0006,,7a3,02BJGT0006,E00023325,0,0,0,0,0,0,0,0
02BJGT,00BJGT0044,,2a2,02BJGT0044,E00023363,0,0,0,0,0,0,0,0
02BJGT,00BJGT0011,,2a2,02BJGT0011,E00023330,0,0,0,0,0,0,0,0
02BJGT,00BJGT0040,,2b2,02BJGT0040,E00023359,0,0,0,0,0,0,0,0
02BJGT,00BJGT0047,,7a3,02BJGT0047,E00023366,0,0,0,0,0,0,0,0
02BJGP,00BJGP0008,,6d1,02BJGP0008,E00023146,0,0,0,0,0,0,0,0
02BJGP,00BJGP0042,,6d1,02BJGP0042,E00023180,0,0,0,0,0,0,0,0
02BJGP,00BJGP0043,,7a3,02BJGP0043,E00023181,0,0,0,0,0,0,0,0
02BJGP,00BJGP0049,,2b2,02BJGP0049,E00023187,0,0,0,0,0,0,0,0
02BJGP,00BJGP0035,,7a3,02BJGP0035,E00023173,0,0,0,0,0,0,0,0
02BJGC,00BJGC0032,,2b2,02BJGC0032,E00022657,0,0,0,0,0,0,0,0
02BJGP,00BJGP0036,,2a2,02BJGP0036,E00023174,0,0,0,0,0,0,0,0
02BJGP,00BJGP0040,,7a3,02BJGP0040,E00023178,0,0,0,0,0,0,0,0
02BJGT,00BJGT0024,,7a3,02BJGT0024,E00023343,0,0,0,0,0,0,0,0
02BJGP,00BJGP0005,,6d1,02BJGP0005,E00023143,0,0,0,0,0,0,0,0
02ALHF,00ALHF0036,,7b2,02ALHF0036,E00008479,0,0,0,0,0,0,0,0
02BJGP,00BJGP0034,,2a2,02BJGP0034,E00023172,0,0,0,0,0,0,0,0
02BJGT,00BJGT0026,,7b2,02BJGT0026,E00023345,0,0,0,0,0,0,0,0
02BJGT,00BJGT0031,,7b1,02BJGT0031,E00023350,0,0,0,0,0,0,0,0
02BJGT,00BJGT0019,,7a3,02BJGT0019,E00023338,0,0,0,0,0,0,0,0
02BJGT,00BJGT0034,,7b1,02BJGT0034,E00023353,0,0,0,0,0,0,0,0
