OA_2001_old,OA_2001,IN500Cent,OUT500Cent,IN750Cent,OUT750Cent,IN1000Cent,OUT1000Cent
00AWGC0022,E00014203,0,0,0,0,0,0
00AKGN0039,E00007029,0,0,0,0,0,0
00AFGQ0012,E00003655,0,0,0,0,0,0
00AFGQ0008,E00003651,0,0,0,0,0,0
00ASGP0006,E00012179,0,0,0,0,0,0
00ASGP0015,E00012188,0,0,0,0,0,0
00ASGN0007,E00012155,0,0,0,0,0,0
00AXGC0031,E00014858,0,0,0,0,0,0
00AHGJ0031,E00005085,0,0,0,0,0,0
00BDFZ0025,E00019199,0,0,0,0,0,0
00BFGE0024,E00020619,0,0,0,0,0,0
00BFGE0028,E00020623,0,0,0,0,0,0
00BFGE0031,E00020626,0,0,0,0,0,0
00BFGE0032,E00020627,0,0,0,0,0,0
00BFGE0030,E00020625,0,0,0,0,0,0
00AHGJ0034,E00005088,0,0,0,0,0,0
00AHGJ0036,E00005090,0,0,0,0,0,0
00AHGJ0019,E00005073,0,0,0,0,0,0
00AHGJ0021,E00005075,0,0,0,0,0,0
00AHGJ0001,E00005055,0,0,0,0,0,0
00AHGU0029,E00005509,0,0,0,0,0,0
00ATFY0033,E00012745,0,0,0,0,0,0
00ATFY0006,E00012718,0,0,0,0,0,0
00ATFY0032,E00012744,0,0,0,0,0,0
00ASGQ0023,E00012231,0,0,0,0,0,0
00ATFY0027,E00012739,0,0,0,0,0,0
00ATFY0013,E00012725,0,0,0,0,0,0
00BFGE0034,E00020629,0,0,0,0,0,0
00BFGG0002,E00020665,0,0,0,0,0,0
00AHGK0004,E00005097,0,0,0,0,0,0
00AHGJ0005,E00005059,0,0,0,0,0,0
00AHGJ0003,E00005057,0,0,0,0,0,0
00AHGJ0014,E00005068,0,0,0,0,0,0
00AHGK0015,E00005108,0,0,0,0,0,0
00AHGK0019,E00005112,0,0,0,0,0,0
00AHGK0021,E00005114,0,0,0,0,0,0
00AHGK0017,E00005110,0,0,0,0,0,0
00AHGK0018,E00005111,0,0,0,0,0,0
00AHGK0020,E00005113,0,0,0,0,0,0
00AHGJ0016,E00005070,0,0,0,0,0,0
00AHGK0010,E00005103,0,0,0,0,0,0
00AHGK0013,E00005106,0,0,0,0,0,0
00BFGG0008,E00020671,0,0,0,0,0,0
00AHGK0014,E00005107,0,0,0,0,0,0
00AHGK0008,E00005101,0,0,0,0,0,0
00AHGK0007,E00005100,0,0,0,0,0,0
00AHGK0003,E00005096,0,0,0,0,0,0
00AHGK0016,E00005109,0,0,0,0,0,0
00AHGK0009,E00005102,0,0,0,0,0,0
00AHGK0002,E00005095,0,0,0,0,0,0
00AHGK0011,E00005104,0,0,0,0,0,0
00AHGK0012,E00005105,0,0,0,0,0,0
00AHGK0006,E00005099,0,0,0,0,0,0
00AHGJ0026,E00005080,0,0,0,0,0,0
00AHGJ0038,E00005092,0,0,0,0,0,0
00AHGJ0037,E00005091,0,0,0,0,0,0
00AHGJ0023,E00005077,0,0,0,0,0,0
00AHGJ0028,E00005082,0,0,0,0,0,0
00AHGJ0010,E00005064,0,0,0,0,0,0
00AHGJ0018,E00005072,0,0,0,0,0,0
00AHGJ0011,E00005065,0,0,0,0,0,0
00AHGJ0012,E00005066,0,0,0,0,0,0
00AHGJ0004,E00005058,0,0,0,0,0,0
00AHGJ0030,E00005084,0,0,0,0,0,0
00AHGJ0032,E00005086,0,0,0,0,0,0
00AHGJ0020,E00005074,0,0,0,0,0,0
00AHGJ0024,E00005078,0,0,0,0,0,0
00AHGJ0002,E00005056,0,0,0,0,0,0
00AHGJ0035,E00005089,0,0,0,0,0,0
00AHGJ0022,E00005076,0,0,0,0,0,0
00AHGJ0029,E00005083,0,0,0,0,0,0
00AHGJ0027,E00005081,0,0,0,0,0,0
00AHGJ0025,E00005079,0,0,0,0,0,0
00AHGK0035,E00005128,0,0,0,0,0,0
00AHGK0027,E00005120,0,0,0,0,0,0
00AHGJ0017,E00005071,0,0,0,0,0,0
00AHGJ0009,E00005063,0,0,0,0,0,0
00AHGJ0015,E00005069,0,0,0,0,0,0
00AHGQ0015,E00005336,0,0,0,0,0,0
00AJGD0012,E00006022,0,0,0,0,0,0
00AHGQ0036,E00005357,0,0,0,0,0,0
00AHGQ0014,E00005335,0,0,0,0,0,0
00AHGQ0013,E00005334,0,0,0,0,0,0
00AHGQ0010,E00005331,0,0,0,0,0,0
00AHGQ0041,E00005362,0,0,0,0,0,0
00ATFZ0037,E00012782,0,0,0,0,0,0
00AHGQ0040,E00005361,0,0,0,0,0,0
00BFGG0001,E00020664,0,0,0,0,0,0
00AHGK0005,E00005098,0,0,0,0,0,0
00AHGK0036,E00005129,0,0,0,0,0,0
00AHGK0030,E00005123,0,0,0,0,0,0
00BFGG0006,E00020669,0,0,0,0,0,0
00BFGG0007,E00020670,0,0,0,0,0,0
00AHGK0034,E00005127,0,0,0,0,0,0
00AHGK0033,E00005126,0,0,0,0,0,0
00AHGK0037,E00005130,0,0,0,0,0,0
00BFGG0005,E00020668,0,0,0,0,0,0
00AHGK0001,E00005094,0,0,0,0,0,0
00BFGD0001,E00020563,0,0,0,0,0,0
00ASHC0010,E00012613,0,0,0,0,0,0
00AHGK0038,E00005131,0,0,0,0,0,0
00AHGJ0007,E00005061,0,0,0,0,0,0
00ASGS0012,E00012287,0,0,0,0,0,0
00AHGJ0013,E00005067,0,0,0,0,0,0
00AHGQ0038,E00005359,0,0,0,0,0,0
00AHGK0028,E00005121,0,0,0,0,0,0
00AHGK0029,E00005122,0,0,0,0,0,0
00ASGX0010,E00012429,0,0,0,0,0,0
00AHGT0004,E00005443,0,0,0,0,0,0
00AHGT0018,E00005457,0,0,0,0,0,0
00AHGT0028,E00005467,0,0,0,0,0,0
00AHGQ0021,E00005342,0,0,0,0,0,0
00AHGK0023,E00005116,0,0,0,0,0,0
00AHGQ0001,E00005322,0,0,0,0,0,0
00AHGQ0024,E00005345,0,0,0,0,0,0
00AHGQ0027,E00005348,0,0,0,0,0,0
00ASGX0035,E00012454,0,0,0,0,0,0
00AHGQ0028,E00005349,0,0,0,0,0,0
00AHGK0025,E00005118,0,0,0,0,0,0
00AHGQ0002,E00005323,0,0,0,0,0,0
00AHGQ0020,E00005341,0,0,0,0,0,0
00AHGQ0004,E00005325,0,0,0,0,0,0
00AHGQ0019,E00005340,0,0,0,0,0,0
00AHGQ0006,E00005327,0,0,0,0,0,0
00AXGC0020,E00014847,0,0,0,0,0,0
00AHGQ0022,E00005343,0,0,0,0,0,0
00AHGQ0030,E00005351,0,0,0,0,0,0
00AHGQ0025,E00005346,0,0,0,0,0,0
00AHGQ0026,E00005347,0,0,0,0,0,0
00AHGT0037,E00005476,0,0,0,0,0,0
00AHGT0031,E00005470,0,0,0,0,0,0
00AHGT0033,E00005472,0,0,0,0,0,0
00AHGT0040,E00005479,0,0,0,0,0,0
00AHGT0038,E00005477,0,0,0,0,0,0
00AHGT0035,E00005474,0,0,0,0,0,0
00AFGE0022,E00003176,0,0,0,0,0,0
00AFGE0020,E00003174,0,0,0,0,0,0
00AHGT0023,E00005462,0,0,0,0,0,0
00AFGE0021,E00003175,0,0,0,0,0,0
00AHGT0039,E00005478,0,0,0,0,0,0
00AHGQ0003,E00005324,0,0,0,0,0,0
00AHGK0022,E00005115,0,0,0,0,0,0
00AHGK0024,E00005117,0,0,0,0,0,0
00AHGX0013,E00005585,0,0,0,0,0,0
00AHGT0036,E00005475,0,0,0,0,0,0
00AHGT0029,E00005468,0,0,0,0,0,0
00AHGT0032,E00005471,0,0,0,0,0,0
00AHGT0019,E00005458,0,0,0,0,0,0
00AHGT0016,E00005455,0,0,0,0,0,0
00AHGT0022,E00005461,0,0,0,0,0,0
00AHGT0025,E00005464,0,0,0,0,0,0
00AHGT0013,E00005452,0,0,0,0,0,0
00AHGT0021,E00005460,0,0,0,0,0,0
00AHGT0030,E00005469,0,0,0,0,0,0
00AHGT0034,E00005473,0,0,0,0,0,0
00AHGT0027,E00005466,0,0,0,0,0,0
00AHGT0020,E00005459,0,0,0,0,0,0
00AHGT0024,E00005463,0,0,0,0,0,0
00AHGT0017,E00005456,0,0,0,0,0,0
00AHGT0026,E00005465,0,0,0,0,0,0
00AHGU0004,E00005484,0,0,0,0,0,0
00AFGE0005,E00003159,0,0,0,0,0,0
00ATGE0011,E00012930,0,0,0,0,0,0
00AHGT0003,E00005442,0,0,0,0,0,0
00AHGT0002,E00005441,0,0,0,0,0,0
00AHGQ0016,E00005337,0,0,0,0,0,0
00AHGJ0033,E00005087,0,0,0,0,0,0
00AHGQ0037,E00005358,0,0,0,0,0,0
00AHGQ0018,E00005339,0,0,0,0,0,0
00AHGQ0017,E00005338,0,0,0,0,0,0
00AHGU0025,E00005505,0,0,0,0,0,0
00AHGQ0009,E00005330,0,0,0,0,0,0
00AHGQ0032,E00005353,0,0,0,0,0,0
00AHGQ0039,E00005360,0,0,0,0,0,0
00AHGU0005,E00005485,0,0,0,0,0,0
00AHGQ0023,E00005344,0,0,0,0,0,0
00AHGU0021,E00005501,0,0,0,0,0,0
00AHGU0024,E00005504,0,0,0,0,0,0
00AHGU0015,E00005495,0,0,0,0,0,0
00AHGU0030,E00005510,0,0,0,0,0,0
00AHGX0009,E00005581,0,0,0,0,0,0
00AHGX0011,E00005583,0,0,0,0,0,0
00AHGX0010,E00005582,0,0,0,0,0,0
00AHGX0017,E00005589,0,0,0,0,0,0
00AHGX0034,E00005606,0,0,0,0,0,0
00AHGU0020,E00005500,0,0,0,0,0,0
00AHGU0023,E00005503,0,0,0,0,0,0
00AHGU0012,E00005492,0,0,0,0,0,0
00AHGX0019,E00005591,0,0,0,0,0,0
00AHGX0008,E00005580,0,0,0,0,0,0
00AHGX0006,E00005578,0,0,0,0,0,0
00AHGX0018,E00005590,0,0,0,0,0,0
00AHGX0016,E00005588,0,0,0,0,0,0
00AHGX0007,E00005579,0,0,0,0,0,0
00AHGX0004,E00005576,0,0,0,0,0,0
00AHGX0005,E00005577,0,0,0,0,0,0
00ATFY0029,E00012741,0,0,0,0,0,0
00ATFY0024,E00012736,0,0,0,0,0,0
00ASGY0023,E00012477,0,0,0,0,0,0
00AXGC0012,E00014839,0,0,0,0,0,0
00AXGB0025,E00014825,0,0,0,0,0,0
00AHGP0008,E00005285,0,0,0,0,0,0
00AHGP0009,E00005286,0,0,0,0,0,0
00AFGE0026,E00003180,0,0,0,0,0,0
00ASGS0032,E00012307,0,0,0,0,0,0
00AFGE0024,E00003178,0,0,0,0,0,0
00AFGE0019,E00003173,0,0,0,0,0,0
00AFGE0012,E00003166,0,0,0,0,0,0
00AFGE0023,E00003177,0,0,0,0,0,0
00AFGE0018,E00003172,0,0,0,0,0,0
00AFGE0025,E00003179,0,0,0,0,0,0
00AFGE0016,E00003170,0,0,0,0,0,0
00AFGE0011,E00003165,0,0,0,0,0,0
00AFGE0017,E00003171,0,0,0,0,0,0
00ATGE0014,E00012933,0,0,0,0,0,0
00AFGE0001,E00003155,0,0,0,0,0,0
00AFGE0013,E00003167,0,0,0,0,0,0
00AFGE0003,E00003157,0,0,0,0,0,0
00AFGE0006,E00003160,0,0,0,0,0,0
00AFGE0028,E00003182,0,0,0,0,0,0
00ATGK0018,E00013102,0,0,0,0,0,0
00AFGE0014,E00003168,0,0,0,0,0,0
00AFGE0007,E00003161,0,0,0,0,0,0
00AFGE0008,E00003162,0,0,0,0,0,0
00ATGG0019,E00013008,0,0,0,0,0,0
00AFGE0010,E00003164,0,0,0,0,0,0
00AFGE0004,E00003158,0,0,0,0,0,0
00ASGU0003,E00012349,0,0,0,0,0,0
00AFGE0002,E00003156,0,0,0,0,0,0
00AFGE0015,E00003169,0,0,0,0,0,0
00AHGR0010,E00005374,0,0,0,0,0,0
00AHGR0015,E00005379,0,0,0,0,0,0
00ATGC0001,E00012858,0,0,0,0,0,0
00ATGC0030,E00012887,0,0,0,0,0,0
00ASGY0004,E00012458,0,0,0,0,0,0
00AXGH0016,E00014995,0,0,0,0,0,0
00ASGY0033,E00012487,0,0,0,0,0,0
00ASGY0027,E00012481,0,0,0,0,0,0
00ATGE0001,E00012920,0,0,0,0,0,0
00ASGY0036,E00012490,0,0,0,0,0,0
00ASGY0003,E00012457,0,0,0,0,0,0
00ASGG0010,E00011950,0,0,0,0,0,0
00ASGY0032,E00012486,0,0,0,0,0,0
00AHGR0018,E00005382,0,0,0,0,0,0
00AHGR0021,E00005385,0,0,0,0,0,0
00AHGR0016,E00005380,0,0,0,0,0,0
00AHGR0005,E00005369,0,0,0,0,0,0
00AHGR0024,E00005388,0,0,0,0,0,0
00AHGR0019,E00005383,0,0,0,0,0,0
00AHGR0022,E00005386,0,0,0,0,0,0
00AHGR0012,E00005376,0,0,0,0,0,0
00AHGR0001,E00005365,0,0,0,0,0,0
00AHGR0007,E00005371,0,0,0,0,0,0
00AHGR0008,E00005372,0,0,0,0,0,0
00AHGR0009,E00005373,0,0,0,0,0,0
00AHGR0013,E00005377,0,0,0,0,0,0
00AHGR0014,E00005378,0,0,0,0,0,0
00AHGR0017,E00005381,0,0,0,0,0,0
00AHGR0020,E00005384,0,0,0,0,0,0
00AHGR0011,E00005375,0,0,0,0,0,0
00AFGQ0009,E00003652,0,0,0,0,0,0
00AFGE0009,E00003163,0,0,0,0,0,0
00AFGE0030,E00003184,0,0,0,0,0,0
00ATGT0002,E00013345,0,0,0,0,0,0
00AFGQ0013,E00003656,0,0,0,0,0,0
00AFGQ0010,E00003653,0,0,0,0,0,0
00AFGQ0004,E00003647,0,0,0,0,0,0
00ATGE0004,E00012923,0,0,0,0,0,0
00ATGE0009,E00012928,0,0,0,0,0,0
00ATGE0006,E00012925,0,0,0,0,0,0
00ATGE0005,E00012924,0,0,0,0,0,0
00ATGE0033,E00012952,0,0,0,0,0,0
00ATGG0013,E00013002,0,0,0,0,0,0
00ATGE0007,E00012926,0,0,0,0,0,0
00ATGE0035,E00012954,0,0,0,0,0,0
00ASGG0005,E00011945,0,0,0,0,0,0
00AHHA0050,E00005762,0,0,0,0,0,0
00ASGL0020,E00012098,0,0,0,0,0,0
00AHHA0012,E00005724,0,0,0,0,0,0
00ASGK0030,E00012073,0,0,0,0,0,0
00AHHA0009,E00005721,0,0,0,0,0,0
00ATGE0034,E00012953,0,0,0,0,0,0
00BJGF0036,E00022803,0,0,0,0,0,0
00ATGG0002,E00012991,0,0,0,0,0,0
00ATGD0012,E00012900,0,0,0,0,0,0
00ATGF0008,E00012962,0,0,0,0,0,0
00ASGT0021,E00012331,0,0,0,0,0,0
00ATGF0007,E00012961,0,0,0,0,0,0
00ATGF0005,E00012959,0,0,0,0,0,0
00BDGB0018,E00019258,0,0,0,0,0,0
00ATGF0006,E00012960,0,0,0,0,0,0
00ATGF0001,E00012955,0,0,0,0,0,0
00ATGG0005,E00012994,0,0,0,0,0,0
00ATGG0010,E00012999,0,0,0,0,0,0
00ATGG0012,E00013001,0,0,0,0,0,0
00ATGG0006,E00012995,0,0,0,0,0,0
00ATGG0015,E00013004,0,0,0,0,0,0
00ATGG0017,E00013006,0,0,0,0,0,0
00ATGG0004,E00012993,0,0,0,0,0,0
00ATGG0008,E00012997,0,0,0,0,0,0
00ATGG0016,E00013005,0,0,0,0,0,0
00ATGG0009,E00012998,0,0,0,0,0,0
00ATGF0003,E00012957,0,0,0,0,0,0
00ATGG0007,E00012996,0,0,0,0,0,0
00ATGG0011,E00013000,0,0,0,0,0,0
00ATGG0003,E00012992,0,0,0,0,0,0
00ATGF0033,E00012987,0,0,0,0,0,0
00ATGG0014,E00013003,0,0,0,0,0,0
00ATGF0025,E00012979,0,0,0,0,0,0
00ATGF0034,E00012988,0,0,0,0,0,0
00ATGF0035,E00012989,0,0,0,0,0,0
00ATGF0024,E00012978,0,0,0,0,0,0
00ATGF0028,E00012982,0,0,0,0,0,0
00ATGF0029,E00012983,0,0,0,0,0,0
00ATGF0023,E00012977,0,0,0,0,0,0
00ATGF0027,E00012981,0,0,0,0,0,0
00ATGF0020,E00012974,0,0,0,0,0,0
00ATGE0031,E00012950,0,0,0,0,0,0
00ATGE0027,E00012946,0,0,0,0,0,0
00ATGE0028,E00012947,0,0,0,0,0,0
00ATFY0007,E00012719,0,0,0,0,0,0
00ATGE0021,E00012940,0,0,0,0,0,0
00ATFY0030,E00012742,0,0,0,0,0,0
00ATFY0011,E00012723,0,0,0,0,0,0
00ATGE0018,E00012937,0,0,0,0,0,0
00ATGE0022,E00012941,0,0,0,0,0,0
00ATGE0025,E00012944,0,0,0,0,0,0
00AXGH0017,E00014996,0,0,0,0,0,0
00ATFY0004,E00012716,0,0,0,0,0,0
00ATFY0009,E00012721,0,0,0,0,0,0
00ATFY0010,E00012722,0,0,0,0,0,0
00ATFY0026,E00012738,0,0,0,0,0,0
00ATFY0028,E00012740,0,0,0,0,0,0
00ATFY0005,E00012717,0,0,0,0,0,0
00ATFY0012,E00012724,0,0,0,0,0,0
00ATFY0031,E00012743,0,0,0,0,0,0
00ATGD0001,E00012889,0,0,0,0,0,0
00ATFY0023,E00012735,0,0,0,0,0,0
00ATFY0021,E00012733,0,0,0,0,0,0
00ATFY0025,E00012737,0,0,0,0,0,0
00AJGG0041,E00006176,0,0,0,0,0,0
00ATFY0019,E00012731,0,0,0,0,0,0
00ATFY0022,E00012734,0,0,0,0,0,0
00AJGY0017,E00006776,0,0,0,0,0,0
00AJGY0014,E00006773,0,0,0,0,0,0
00BAGD0009,E00017176,0,0,0,0,0,0
00BJGA0034,E00022565,0,0,0,0,0,0
00AFHB0025,E00004099,0,0,0,0,0,0
00ATFY0002,E00012714,0,0,0,0,0,0
00ATGG0028,E00013017,0,0,0,0,0,0
00ATFY0016,E00012728,0,0,0,0,0,0
00ATFY0003,E00012715,0,0,0,0,0,0
00ATFY0014,E00012726,0,0,0,0,0,0
00ATFY0001,E00012713,0,0,0,0,0,0
00ATFY0018,E00012730,0,0,0,0,0,0
00ATFY0017,E00012729,0,0,0,0,0,0
00ATGG0022,E00013011,0,0,0,0,0,0
00ATGE0032,E00012951,0,0,0,0,0,0
00ATGE0029,E00012948,0,0,0,0,0,0
00AJGC0002,E00005967,0,0,0,0,0,0
00ATGG0029,E00013018,0,0,0,0,0,0
00AAFQ0007,E00000016,0,0,1,0,1,0
00ATGE0030,E00012949,0,0,0,0,0,0
00ATGG0032,E00013021,0,0,0,0,0,0
00ATGG0034,E00013023,0,0,0,0,0,0
00ATGF0019,E00012973,0,0,0,0,0,0
00ATGE0023,E00012942,0,0,0,0,0,0
00ATGE0024,E00012943,0,0,0,0,0,0
00ATGG0025,E00013014,0,0,0,0,0,0
00ATGG0026,E00013015,0,0,0,0,0,0
00ATGG0001,E00012990,0,0,0,0,0,0
00ATGD0031,E00012919,0,0,0,0,0,0
00ATGE0002,E00012921,0,0,0,0,0,0
00ATGD0004,E00012892,0,0,0,0,0,0
00ATGD0010,E00012898,0,0,0,0,0,0
00ATGE0003,E00012922,0,0,0,0,0,0
00ATGE0010,E00012929,0,0,0,0,0,0
00ATGD0026,E00012914,0,0,0,0,0,0
00ATGE0019,E00012938,0,0,0,0,0,0
00ATGE0020,E00012939,0,0,0,0,0,0
00ATGE0016,E00012935,0,0,0,0,0,0
00ATGG0023,E00013012,0,0,0,0,0,0
00AHGY0022,E00005630,0,0,0,0,0,0
00AHGY0025,E00005633,0,0,0,0,0,0
00ATGE0015,E00012934,0,0,0,0,0,0
00ATGE0013,E00012932,0,0,0,0,0,0
00ATGG0021,E00013010,0,0,0,0,0,0
00ATGD0025,E00012913,0,0,0,0,0,0
00BAGS0028,E00017599,0,0,0,0,0,0
00ATGD0013,E00012901,0,0,0,0,0,0
00ATGD0014,E00012902,0,0,0,0,0,0
00ATGD0027,E00012915,0,0,0,0,0,0
00ATGD0011,E00012899,0,0,0,0,0,0
00ATGD0007,E00012895,0,0,0,0,0,0
00AJGZ0026,E00006814,0,0,0,0,0,0
00ATGD0005,E00012893,0,0,0,0,0,0
00ATGG0020,E00013009,0,0,0,0,0,0
00AFGY0026,E00003973,0,0,0,0,0,0
00ATGG0027,E00013016,0,0,0,0,0,0
00ATGG0024,E00013013,0,0,0,0,0,0
00ATGG0033,E00013022,0,0,0,0,0,0
00BAGS0029,E00017600,0,0,0,0,0,0
00ATGG0030,E00013019,0,0,0,0,0,0
00ATGG0031,E00013020,0,0,0,0,0,0
00ATGD0009,E00012897,0,0,0,0,0,0
00ATGG0018,E00013007,0,0,0,0,0,0
00ATGD0006,E00012894,0,0,0,0,0,0
00ATGD0008,E00012896,0,0,0,0,0,0
00ATGD0002,E00012890,0,0,0,0,0,0
00ASGL0003,E00012081,0,0,0,0,0,0
00ATGD0028,E00012916,0,0,0,0,0,0
00ATGD0022,E00012910,0,0,0,0,0,0
00ATGD0023,E00012911,0,0,0,0,0,0
00ATGD0003,E00012891,0,0,0,0,0,0
00ATGD0024,E00012912,0,0,0,0,0,0
00ATGD0029,E00012917,0,0,0,0,0,0
00ATGD0020,E00012908,0,0,0,0,0,0
00ATGD0018,E00012906,0,0,0,0,0,0
00ATGD0021,E00012909,0,0,0,0,0,0
00ASGP0022,E00012195,0,0,0,0,0,0
00ATGD0017,E00012905,0,0,0,0,0,0
00ATGD0019,E00012907,0,0,0,0,0,0
00BAFX0032,E00017003,0,0,0,0,0,0
00ATGD0030,E00012918,0,0,0,0,0,0
00ATGM0013,E00013162,0,0,0,0,0,0
00ATFY0015,E00012727,0,0,0,0,0,0
00ASGP0025,E00012198,0,0,0,0,0,0
00ASGP0018,E00012191,0,0,0,0,0,0
00ASHE0012,E00012687,0,0,0,0,0,0
00ASHE0015,E00012690,0,0,0,0,0,0
00ASHE0019,E00012694,0,0,0,0,0,0
00AHGY0017,E00005625,0,0,0,0,0,0
00AHGY0027,E00005635,0,0,0,0,0,0
00AHGY0018,E00005626,0,0,0,0,0,0
00AHGY0016,E00005624,0,0,0,0,0,0
00ASGP0026,E00012199,0,0,0,0,0,0
00ASGP0019,E00012192,0,0,0,0,0,0
00ATGK0002,E00013086,0,0,0,0,0,0
00ASHA0019,E00012545,0,0,0,0,0,0
00ASHA0020,E00012546,0,0,0,0,0,0
00ASGP0024,E00012197,0,0,0,0,0,0
00ASGP0016,E00012189,0,0,0,0,0,0
00ATGD0015,E00012903,0,0,0,0,0,0
00ATGD0016,E00012904,0,0,0,0,0,0
00ATGP0017,E00013230,0,0,0,0,0,0
00ATGP0014,E00013227,0,0,0,0,0,0
00ATGC0012,E00012869,0,0,0,0,0,0
00ATGC0021,E00012878,0,0,0,0,0,0
00BAFX0034,E00017005,0,0,0,0,0,0
00ATGP0011,E00013224,0,0,0,0,0,0
00ATGP0001,E00013214,0,0,0,0,0,0
00AQGP0017,E00011036,0,0,0,0,0,0
00ATGP0012,E00013225,0,0,0,0,0,0
00ASGP0028,E00012201,0,0,0,0,0,0
00ATGC0019,E00012876,0,0,0,0,0,0
00BAGP0013,E00017490,0,0,0,0,0,0
00ATGC0003,E00012860,0,0,0,0,0,0
00ATGC0002,E00012859,0,0,0,0,0,0
00ATGC0017,E00012874,0,0,0,0,0,0
00ATGC0006,E00012863,0,0,0,0,0,0
00ATGP0007,E00013220,0,0,0,0,0,0
00ASGH0036,E00012009,0,0,0,0,0,0
00ASGH0023,E00011996,0,0,0,0,0,0
00ASGH0024,E00011997,0,0,0,0,0,0
00ATGC0009,E00012866,0,0,0,0,0,0
00ASGH0025,E00011998,0,0,0,0,0,0
00ASGH0017,E00011990,0,0,0,0,0,0
00ASGH0020,E00011993,0,0,0,0,0,0
00ASGH0034,E00012007,0,0,0,0,0,0
00ASGH0032,E00012005,0,0,0,0,0,0
00ASGH0002,E00011975,0,0,0,0,0,0
00ASGH0033,E00012006,0,0,0,0,0,0
00ATGC0018,E00012875,0,0,0,0,0,0
00ATGC0010,E00012867,0,0,0,0,0,0
00ATGC0020,E00012877,0,0,0,0,0,0
00ATGP0016,E00013229,0,0,0,0,0,0
00ATGC0013,E00012870,0,0,0,0,0,0
00ATGP0010,E00013223,0,0,0,0,0,0
00ATGC0014,E00012871,0,0,0,0,0,0
00ATGC0016,E00012873,0,0,0,0,0,0
00ATGC0015,E00012872,0,0,0,0,0,0
00ATGP0024,E00013237,0,0,0,0,0,0
00ATGP0019,E00013232,0,0,0,0,0,0
00ASGJ0018,E00012028,0,0,0,0,0,0
00ASHA0017,E00012543,0,0,0,0,0,0
00ATGC0004,E00012861,0,0,0,0,0,0
00AHGY0012,E00005620,0,0,0,0,0,0
00AFGS0007,E00003713,0,0,0,0,0,0
00ATGP0018,E00013231,0,0,0,0,0,0
00ATGP0021,E00013234,0,0,0,0,0,0
00ATGH0001,E00013024,0,0,0,0,0,0
00ATGC0031,E00012888,0,0,0,0,0,0
00ATGC0028,E00012885,0,0,0,0,0,0
00ATGC0029,E00012886,0,0,0,0,0,0
00ATGC0005,E00012862,0,0,0,0,0,0
00ATGC0024,E00012881,0,0,0,0,0,0
00ATGC0026,E00012883,0,0,0,0,0,0
00ATGK0006,E00013090,0,0,0,0,0,0
00ATGK0007,E00013091,0,0,0,0,0,0
00ASGQ0035,E00012243,0,0,0,0,0,0
00ATGK0022,E00013106,0,0,0,0,0,0
00ATGK0024,E00013108,0,0,0,0,0,0
00ATGK0023,E00013107,0,0,0,0,0,0
00ATGK0021,E00013105,0,0,0,0,0,0
00ATGK0019,E00013103,0,0,0,0,0,0
00ASGQ0026,E00012234,0,0,0,0,0,0
00AHGF0038,E00004951,0,0,0,0,0,0
00AHGF0036,E00004949,0,0,0,0,0,0
00AHGY0002,E00005610,0,0,0,0,0,0
00AFGP0002,E00003600,0,0,0,0,0,0
00AFGD0030,E00003139,0,0,0,0,0,0
00ATGH0003,E00013026,0,0,0,0,0,0
00ATGH0020,E00013043,0,0,0,0,0,0
00ATGH0021,E00013044,0,0,0,0,0,0
00ATGH0024,E00013047,0,0,0,0,0,0
00ATGH0026,E00013049,0,0,0,0,0,0
00ASGP0011,E00012184,0,0,0,0,0,0
00ATGK0020,E00013104,0,0,0,0,0,0
00ATGH0028,E00013051,0,0,0,0,0,0
00ASGP0012,E00012185,0,0,0,0,0,0
00ATGK0017,E00013101,0,0,0,0,0,0
00ATGK0015,E00013099,0,0,0,0,0,0
00ASGP0034,E00012207,0,0,0,0,0,0
00ATGK0013,E00013097,0,0,0,0,0,0
00ATGK0014,E00013098,0,0,0,0,0,0
00ASGP0035,E00012208,0,0,0,0,0,0
00ATGK0016,E00013100,0,0,0,0,0,0
00ATGH0015,E00013038,0,0,0,0,0,0
00ASHB0011,E00012576,0,0,0,0,0,0
00ATGH0016,E00013039,0,0,0,0,0,0
00ATGK0001,E00013085,0,0,0,0,0,0
00ATGK0009,E00013093,0,0,0,0,0,0
00ASGP0008,E00012181,0,0,0,0,0,0
00ASHB0001,E00012566,0,0,0,0,0,0
00ASHB0035,E00012600,0,0,0,0,0,0
00ASHB0013,E00012578,0,0,0,0,0,0
00ASHB0015,E00012580,0,0,0,0,0,0
00ASHB0014,E00012579,0,0,0,0,0,0
00ASGP0001,E00012174,0,0,0,0,0,0
00ASGP0031,E00012204,0,0,0,0,0,0
00ASHB0012,E00012577,0,0,0,0,0,0
00ASGR0014,E00012258,0,0,0,0,0,0
00ASGR0020,E00012264,0,0,0,0,0,0
00ASGR0025,E00012269,0,0,0,0,0,0
00ASGR0021,E00012265,0,0,0,0,0,0
00ASGP0032,E00012205,0,0,0,0,0,0
00ASHB0016,E00012581,0,0,0,0,0,0
00ASHB0004,E00012569,0,0,0,0,0,0
00ASHB0034,E00012599,0,0,0,0,0,0
00ASHB0006,E00012571,0,0,0,0,0,0
00ASHB0005,E00012570,0,0,0,0,0,0
00ASHB0031,E00012596,0,0,0,0,0,0
00ASHB0003,E00012568,0,0,0,0,0,0
00ASHB0017,E00012582,0,0,0,0,0,0
